Date,Sentiment,Label
2025-01-31,44.86,Neutral
2025-02-01,36.04,Fear
2025-02-02,33.90,Fear
2025-02-03,37.99,Fear
2025-02-04,32.96,Fear
2025-02-05,35.93,Fear
2025-02-06,34.21,Fear
2025-02-07,41.60,Neutral
2025-02-08,43.13,Neutral
2025-02-09,45.81,Neutral
2025-02-10,50.70,Neutral
2025-02-11,55.38,Neutral
2025-02-12,54.97,Neutral
2025-02-13,49.80,Neutral
2025-02-14,44.84,Neutral
2025-02-15,42.29,Neutral
2025-02-16,42.29,Neutral
2025-02-17,42.29,Neutral
2025-02-18,42.29,Neutral
2025-02-19,49.01,Neutral
2025-02-20,50.28,Neutral
2025-02-21,51.55,Neutral
2025-02-22,46.11,Neutral
2025-02-23,32.49,Fear
2025-02-24,38.17,Fear
2025-02-25,43.67,Neutral
2025-02-26,62.99,Greed
2025-02-27,63.01,Greed
2025-02-28,63.20,Greed
2025-03-01,63.20,Greed
2025-03-02,63.20,Greed
2025-03-03,55.62,Neutral
2025-03-04,55.54,Neutral
2025-03-05,55.46,Neutral
2025-03-06,51.80,Neutral
2025-03-07,40.64,Neutral
2025-03-08,29.49,Fear
2025-03-09,29.49,Fear
2025-03-10,29.49,Fear
2025-03-11,40.35,Neutral
2025-03-12,50.70,Neutral
2025-03-13,61.71,Greed
2025-03-14,61.85,Greed
2025-03-15,62.50,Greed
2025-03-16,62.17,Greed
2025-03-17,54.44,Neutral
2025-03-18,49.47,Neutral
2025-03-19,44.83,Neutral
2025-03-20,46.05,Neutral
2025-03-21,44.50,Neutral
2025-03-22,42.95,Neutral
2025-03-23,49.36,Neutral
2025-03-24,55.77,Neutral
2025-03-25,56.19,Neutral
2025-03-26,47.63,Neutral
2025-03-27,39.08,Fear
2025-03-28,36.52,Fear
2025-03-29,36.52,Fear
2025-03-30,36.52,Fear
2025-03-31,44.97,Neutral
2025-04-01,53.63,Neutral
2025-04-02,62.04,Greed
2025-04-03,61.08,Greed
2025-04-04,59.91,Neutral
2025-04-05,58.99,Neutral
2025-04-06,58.99,Neutral
2025-04-07,51.93,Neutral
2025-04-08,41.68,Neutral
2025-04-09,39.32,Fear
2025-04-10,44.56,Neutral
2025-04-11,52.98,Neutral
2025-04-12,53.51,Neutral
2025-04-13,53.51,Neutral
2025-04-14,53.51,Neutral
2025-04-15,53.51,Neutral
