Date,Sentiment,Label
2025-01-20,20.16,Fear
2025-01-21,24.31,Fear
2025-01-22,41.57,Neutral
2025-01-23,54.81,Neutral
2025-01-24,48.48,Neutral
2025-01-25,31.22,Fear
2025-01-26,26.90,Fear
2025-01-27,27.53,Fear
2025-01-28,41.44,Neutral
2025-01-29,41.74,Neutral
2025-01-30,37.04,Fear
2025-01-31,37.87,Fear
2025-02-01,37.42,Fear
2025-02-02,36.91,Fear
2025-02-03,41.54,Neutral
2025-02-04,32.95,Fear
2025-02-05,39.43,Fear
2025-02-06,31.56,Fear
2025-02-07,36.90,Fear
2025-02-08,34.47,Fear
2025-02-09,38.23,Fear
2025-02-10,42.43,Neutral
2025-02-11,41.89,Neutral
2025-02-12,33.83,Fear
2025-02-13,28.23,Fear
2025-02-14,27.36,Fear
2025-02-15,30.25,Fear
2025-02-16,37.21,Fear
2025-02-17,40.72,Neutral
2025-02-18,45.68,Neutral
2025-02-19,42.37,Neutral
2025-02-20,44.29,Neutral
2025-02-21,48.39,Neutral
2025-02-22,53.81,Neutral
2025-02-23,47.89,Neutral
2025-02-24,48.09,Neutral
2025-02-25,45.64,Neutral
2025-02-26,47.32,Neutral
2025-02-27,40.06,Neutral
2025-02-28,36.01,Fear
2025-03-01,32.63,Fear
2025-03-02,31.66,Fear
2025-03-03,29.64,Fear
2025-03-04,38.28,Fear
2025-03-05,40.46,Neutral
2025-03-06,45.60,Neutral
2025-03-07,31.29,Fear
2025-03-08,32.92,Fear
2025-03-09,30.75,Fear
2025-03-10,40.52,Neutral
2025-03-11,42.53,Neutral
2025-03-12,37.03,Fear
2025-03-13,41.58,Neutral
2025-03-14,42.41,Neutral
2025-03-15,52.08,Neutral
2025-03-16,51.60,Neutral
2025-03-17,49.98,Neutral
2025-03-18,48.74,Neutral
2025-03-19,38.91,Fear
2025-03-20,43.60,Neutral
2025-03-21,47.90,Neutral
2025-03-22,57.89,Neutral
2025-03-23,57.84,Neutral
2025-03-24,55.28,Neutral
2025-03-25,46.09,Neutral
2025-03-26,34.17,Fear
2025-03-27,30.16,Fear
2025-03-28,36.61,Fear
2025-03-29,41.24,Neutral
2025-03-30,42.64,Neutral
2025-03-31,45.10,Neutral
2025-04-01,47.41,Neutral
2025-04-02,42.66,Neutral
2025-04-03,36.03,Fear
2025-04-04,32.49,Fear
2025-04-05,35.31,Fear
2025-04-06,29.78,Fear
2025-04-07,31.79,Fear
2025-04-08,29.66,Fear
2025-04-09,38.36,Fear
2025-04-10,44.93,Neutral
2025-04-11,54.17,Neutral
2025-04-12,62.50,Greed
2025-04-13,59.08,Neutral
2025-04-14,51.46,Neutral
2025-04-15,45.94,Neutral
