Date,Sentiment,Label
2024-06-10,54.80,Neutral
2024-06-11,61.46,Greed
2024-06-12,61.30,Greed
2024-06-13,61.27,Greed
2024-06-14,62.75,Greed
2024-06-15,62.89,Greed
2024-06-16,57.17,Neutral
2024-06-17,48.09,Neutral
2024-06-18,39.01,Fear
2024-06-19,44.73,Neutral
2024-06-20,53.81,Neutral
2024-06-21,62.89,Greed
2024-06-22,62.89,Greed
2024-06-23,62.38,Greed
2024-06-24,62.50,Greed
2024-06-25,62.32,Greed
2024-06-26,57.91,Neutral
2024-06-27,57.65,Neutral
2024-06-28,57.70,Neutral
2024-06-29,62.50,Greed
2024-06-30,60.18,Greed
2024-07-01,53.34,Neutral
2024-07-02,53.32,Neutral
2024-07-03,55.77,Neutral
2024-07-04,62.74,Greed
2024-07-05,62.89,Greed
2024-07-06,62.89,Greed
2024-07-07,62.70,Greed
2024-07-08,62.49,Greed
2024-07-09,62.40,Greed
2024-07-10,56.45,Neutral
2024-07-11,48.22,Neutral
2024-07-12,39.85,Fear
2024-07-13,37.54,Fear
2024-07-14,46.05,Neutral
2024-07-15,53.78,Neutral
2024-07-16,62.53,Greed
2024-07-17,53.58,Neutral
2024-07-18,53.69,Neutral
2024-07-19,52.76,Neutral
2024-07-20,61.02,Greed
2024-07-21,62.05,Greed
2024-07-22,56.93,Neutral
2024-07-23,52.87,Neutral
2024-07-24,42.76,Neutral
2024-07-25,44.83,Neutral
2024-07-26,45.85,Neutral
2024-07-27,51.88,Neutral
2024-07-28,46.93,Neutral
2024-07-29,42.49,Neutral
2024-07-30,44.65,Neutral
2024-07-31,45.14,Neutral
2024-08-01,47.38,Neutral
2024-08-02,43.02,Neutral
2024-08-03,45.28,Neutral
2024-08-04,45.12,Neutral
2024-08-05,38.74,Fear
2024-08-06,39.44,Fear
2024-08-07,26.24,Fear
2024-08-08,35.37,Fear
2024-08-09,37.41,Fear
2024-08-10,53.53,Neutral
2024-08-11,56.31,Neutral
2024-08-12,59.25,Neutral
2024-08-13,62.79,Greed
2024-08-14,56.95,Neutral
2024-08-15,46.41,Neutral
2024-08-16,35.25,Fear
2024-08-17,30.68,Fear
2024-08-18,41.70,Neutral
2024-08-19,47.45,Neutral
2024-08-20,57.83,Neutral
2024-08-21,48.76,Neutral
2024-08-22,52.42,Neutral
2024-08-23,51.46,Neutral
2024-08-24,58.92,Neutral
2024-08-25,60.94,Greed
2024-08-26,62.83,Greed
2024-08-27,62.83,Greed
2024-08-28,62.98,Greed
2024-08-29,61.49,Greed
2024-08-30,61.90,Greed
2024-08-31,60.14,Greed
2024-09-01,60.14,Greed
2024-09-02,60.14,Greed
2024-09-03,60.71,Greed
2024-09-04,57.78,Neutral
2024-09-05,52.76,Neutral
2024-09-06,47.16,Neutral
2024-09-07,45.06,Neutral
2024-09-08,45.06,Neutral
2024-09-09,50.60,Neutral
2024-09-10,56.75,Neutral
2024-09-11,62.11,Greed
2024-09-12,61.92,Greed
2024-09-13,61.11,Greed
2024-09-14,61.10,Greed
2024-09-15,58.11,Neutral
2024-09-16,57.54,Neutral
2024-09-17,58.20,Neutral
2024-09-18,62.93,Greed
2024-09-19,61.70,Greed
2024-09-20,59.25,Neutral
2024-09-21,55.73,Neutral
2024-09-22,55.01,Neutral
2024-09-23,56.35,Neutral
2024-09-24,51.75,Neutral
2024-09-25,53.70,Neutral
2024-09-26,55.41,Neutral
2024-09-27,63.05,Greed
2024-09-28,64.87,Greed
2024-09-29,65.65,Greed
2024-09-30,63.26,Greed
2024-10-01,61.88,Greed
2024-10-02,60.80,Greed
2024-10-03,62.92,Greed
2024-10-04,64.04,Greed
2024-10-05,64.08,Greed
2024-10-06,64.49,Greed
2024-10-07,64.62,Greed
2024-10-08,65.05,Greed
2024-10-09,48.92,Neutral
2024-10-10,40.76,Neutral
2024-10-11,32.30,Fear
2024-10-12,39.98,Fear
2024-10-13,37.65,Fear
2024-10-14,40.15,Neutral
2024-10-15,38.38,Fear
2024-10-16,45.47,Neutral
2024-10-17,38.38,Fear
2024-10-18,35.54,Fear
2024-10-19,26.18,Fear
2024-10-20,34.88,Fear
2024-10-21,40.59,Neutral
2024-10-22,38.67,Fear
2024-10-23,34.72,Fear
2024-10-24,31.12,Fear
2024-10-25,35.14,Fear
2024-10-26,32.49,Fear
2024-10-27,36.62,Fear
2024-10-28,45.33,Neutral
2024-10-29,46.06,Neutral
2024-10-30,42.75,Neutral
2024-10-31,43.39,Neutral
2024-11-01,52.00,Neutral
2024-11-02,60.52,Greed
2024-11-03,44.39,Neutral
2024-11-04,43.29,Neutral
2024-11-05,39.87,Fear
2024-11-06,53.34,Neutral
2024-11-07,36.18,Fear
2024-11-08,21.34,Fear
2024-11-09,5.73,Extreme Fear
2024-11-10,22.61,Fear
2024-11-11,42.30,Neutral
2024-11-12,62.22,Greed
2024-11-13,59.62,Neutral
2024-11-14,46.14,Neutral
2024-11-15,32.44,Fear
2024-11-16,24.36,Fear
2024-11-17,25.64,Fear
2024-11-18,35.40,Fear
2024-11-19,41.15,Neutral
2024-11-20,38.96,Fear
2024-11-21,33.90,Fear
2024-11-22,32.85,Fear
2024-11-23,38.46,Fear
2024-11-24,47.41,Neutral
2024-11-25,56.68,Neutral
2024-11-26,58.97,Neutral
2024-11-27,48.10,Neutral
2024-11-28,33.56,Fear
2024-11-29,26.02,Fear
2024-11-30,22.69,Fear
2024-12-01,34.42,Fear
2024-12-02,42.59,Neutral
2024-12-03,46.94,Neutral
2024-12-04,28.70,Fear
2024-12-05,14.68,Extreme Fear
2024-12-06,4.48,Extreme Fear
2024-12-07,5.13,Extreme Fear
2024-12-08,24.54,Fear
2024-12-09,28.87,Fear
2024-12-10,41.05,Neutral
2024-12-11,37.50,Fear
2024-12-12,52.29,Neutral
2024-12-13,59.23,Neutral
2024-12-14,62.50,Greed
2024-12-15,60.28,Greed
2024-12-16,59.48,Neutral
2024-12-17,51.10,Neutral
2024-12-18,50.64,Neutral
2024-12-19,45.84,Neutral
2024-12-20,48.63,Neutral
2024-12-21,45.70,Neutral
2024-12-22,50.87,Neutral
2024-12-23,49.07,Neutral
2024-12-24,47.27,Neutral
2024-12-25,41.96,Neutral
2024-12-26,49.37,Neutral
2024-12-27,56.77,Neutral
2024-12-28,62.50,Greed
2024-12-29,46.63,Neutral
2024-12-30,30.75,Fear
2024-12-31,30.75,Fear
2025-01-01,31.63,Fear
2025-01-02,37.74,Fear
2025-01-03,27.98,Fear
2025-01-04,33.22,Fear
2025-01-05,40.97,Neutral
2025-01-06,46.36,Neutral
2025-01-07,56.14,Neutral
2025-01-08,48.42,Neutral
2025-01-09,45.04,Neutral
2025-01-10,37.28,Fear
2025-01-11,39.26,Fear
2025-01-12,43.37,Neutral
